"Census","X_Center","Y_Center","lats","lngs","nearest_wholefoods","nearest_wholefoods_lat","nearest_wholefoods_long","nearest_ralphs","nearest_ralphs_lat","nearest_ralphs_long","nearest_traderjoes","nearest_traderjoes_lat","nearest_traderjoes_long","nearest_library","nearest_library_lat","nearest_library_long","X2015ZRI","X2016ZRI","X2017ZRI","X2015ZHVI","X2016ZHVI","X2017ZHVI","Citations","Coffee","Restaurants","Shelters","totCars","totVans","totCampers","totTents","totEncamp","totCarPeople","totVanPeople","totCamperPeople","totTentPeople","totEncampPeople","totUnsheltPeople","totSheltPeople","totPeople","CrimeCount","MedHouseIncomes","HousingUnits","BusStops","X2015HousedPopulation","totHomeless2015","totHomeless2016","totHomeless2017","X2015Popin1Mi","X2016Popin1Mi","X2017Popin1Mi","TractSqMi"
108104,6396753.443,1929936.25,34.29431353,-118.5460083,2463.66584319026,34.2734532,-118.5549553,2725.17128213435,34.275457,-118.5649033,4742.46524571821,34.272659,-118.5016054,2289.64069495923,34.2772071,-118.5598302,2869.708333,3052.791667,3153.111111,610783.3333,642166.6667,668011.1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,109432,0,0,1707,1.5,0,0,1.5,0,0,0.318896767
108201,6391233.479,1927255.443,34.28686337,-118.564234,1719.56890370331,34.2734532,-118.5549553,1271.24285293449,34.275457,-118.5649033,3447.97232086982,34.2582985,-118.5787259,1148.71816606851,34.2772071,-118.5598302,2752.520833,2918,3006.638889,569485.4167,600022.9167,632438.8889,0,0,9,0,1,0,1,0,0,2,0,2,0,0,5,0,5,99,104122,0,3,6034,10.5,0,4.686,13.75,8,0,1.082957976
108202,6385984.201,1927302.523,34.28691052,-118.5816128,2873.43233422776,34.2734532,-118.5549553,1996.96841369964,34.275457,-118.5649033,3196.12772700042,34.2582985,-118.5787259,2276.2023448003,34.2772071,-118.5598302,2889.458333,3056.708333,3151.5,613891.6667,640750,674877.7778,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,133456,0,3,5430,3.25,0,0,10.5,0,4.686,2.316351503
109100,6421750.228,1923571.599,34.27716932,-118.4631511,8454.99798000631,34.2734532,-118.5549553,4200.7069791238,34.256727,-118.501532,3572.80069060845,34.272659,-118.5016054,3480.08731929332,34.2642841,-118.4976183,2360.65,2500.05,2592.222222,440465,473918.3333,499846.6667,0,4,8,0,2,0,0,0,10,3,0,0,0,19,35,0,35,169,72839,0,15,2521,4.5,19,35.436,12.16666667,25,24.81,1.045293335
109200,6418284.769,1923889.355,34.27799804,-118.4746272,7406.47369669107,34.2734532,-118.5549553,3425.37949709988,34.256727,-118.501532,2551.8439560662,34.272659,-118.5016054,2608.41914223573,34.2642841,-118.4976183,2360.65,2500.05,2592.222222,440465,473918.3333,499846.6667,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,85625,0,5,2766,0,0,0,4.5,21,90.723,0.460617219
109300,6416518.981,1921423.129,34.2711982,-118.4804333,6859.95728254935,34.2734532,-118.5549553,2522.47904176763,34.256727,-118.501532,1954.43144731118,34.272659,-118.5016054,1758.35520360077,34.2642841,-118.4976183,2471.933333,2615.466667,2723.2,483023.3333,516916.6667,548071.1111,0,0,6,0,7,2,8,0,3,11,4,17,0,6,55,0,55,70,77031,0,11,3193,0,2,55.287,0,15,15.905,0.476056135
109400,6423988.143,1920485.659,34.26871776,-118.4556969,9146.23054232534,34.2734532,-118.5549553,4423.11945444453,34.256727,-118.501532,4245.98514211321,34.272659,-118.5016054,2573.69819454805,34.2612159,-118.4292353,2329.333333,2468.708333,2559.944444,429038.8889,462290.2778,487983.3333,0,0,0,0,2,0,2,4,5,3,0,4,7,10,25,0,25,59,63750,0,6,3888,0,19,24.81,6.25,19,73.523,0.498654401
109500,6427520.824,1922333.663,34.27383923,-118.4440314,10203.9446829369,34.2734532,-118.5549553,5622.51832505293,34.256727,-118.501532,5297.86844849797,34.272659,-118.5016054,1956.39528299625,34.2612159,-118.4292353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109601,6425254.816,1916807.074,34.25862529,-118.4514498,9664.30452042727,34.2734532,-118.5549553,4612.76360455779,34.256727,-118.501532,4871.5224986348,34.272659,-118.5016054,2064.08372337663,34.2612159,-118.4292353,2272.55,2405.45,2498.266667,407463.3333,440695,467593.3333,0,0,0,0,0,0,1,0,1,0,0,2,0,2,4,0,4,138,72820,0,6,5279,1.75,0,4.021,22.25,60,124.967,0.867830699
109603,6421026.453,1915016.41,34.25365184,-118.4654157,8527.52438320891,34.2734532,-118.5549553,3340.64205067952,34.256727,-118.501532,3944.92430947337,34.272659,-118.5016054,2889.51982271381,34.235118,-118.4873999,2390.964286,2531.511905,2634.634921,452525,486322.619,515555.5556,0,0,3,0,10,7,7,0,2,16,13,15,0,4,50,0,50,132,58077,0,6,4452,0,13,50.078,11.75,48,62.55,0.38564101
109604,6421059.071,1917888.587,34.26154454,-118.4653518,8349.11603902513,34.2734532,-118.5549553,3371.70221216438,34.256727,-118.501532,3557.31270216772,34.272659,-118.5016054,2984.18779203163,34.2642841,-118.4976183,2390.964286,2531.511905,2634.634921,452525,486322.619,515555.5556,0,1,5,0,2,0,0,2,7,3,0,0,3,13,34,0,34,166,74192,0,8,3091,0,0,34.066,1.75,32,92.111,0.453582528
109700,6416365.438,1918052.503,34.26193425,-118.4808881,6933.50510471144,34.2734532,-118.5549553,1985.83551615069,34.256727,-118.501532,2248.97141606203,34.272659,-118.5016054,1561.26835014265,34.2642841,-118.4976183,2390.964286,2531.511905,2634.634921,452525,486322.619,515555.5556,0,0,1,0,2,0,1,0,1,3,0,2,0,2,13,0,13,145,86032,0,10,4684,0,0,13.202,1,52,96.455,0.61263643
109800,6416136.802,1915061.164,34.25371153,-118.4815974,7097.7663972731,34.2734532,-118.5549553,1864.64354116924,34.256727,-118.501532,2799.50220769679,34.272659,-118.5016054,1886.23689367683,34.2642841,-118.4976183,2430.75,2571.763889,2675.296296,466029.1667,499413.8889,529887.037,0,0,1,0,1,1,0,1,0,2,2,0,2,0,5,0,5,114,84274,0,6,4703,0.5,48,5.102,12,47,70.28,0.540269031
111100,6412091.987,1920393.475,34.26830985,-118.4950694,5538.73898419278,34.2734532,-118.5549553,1419.8800858191,34.256727,-118.501532,771.957757502158,34.272659,-118.5016054,505.786919505249,34.2642841,-118.4976183,2551.854167,2696.833333,2806.333333,510904.1667,544202.0833,577697.2222,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,77757,0,3,3107,0,1,0,1,18,74.895,0.408940365
111201,6407548.123,1922790.415,34.27483381,-118.5101489,4124.56659756302,34.2734532,-118.5549553,1823.11129850568,34.2632485,-118.5241562,822.356951061387,34.272659,-118.5016054,1645.60082342221,34.2642841,-118.4976183,2658.583333,2813.583333,2919.740741,540251.3889,573200,607824.0741,0,4,2,0,0,0,0,1,0,0,0,0,2,0,2,0,2,135,92031,0,5,3470,0.5,1,1.703,0.5,83,21.606,0.738472524
111202,6406122.914,1920472.003,34.26844324,-118.5148271,3733.38995730451,34.2734532,-118.5549553,1034.89813596322,34.2632485,-118.5241562,1303.70101654054,34.272659,-118.5016054,1649.48100440705,34.2642841,-118.4976183,2658.583333,2813.583333,2919.740741,540251.3889,573200,607824.0741,0,4,13,0,2,0,0,0,0,3,0,0,0,0,4,0,4,244,70712,0,9,5421,0.5,34,4.181,0.5,35,12.235,0.720669407
111204,6395821.04,1918199.295,34.26204843,-118.5488831,1387.036839344,34.2734532,-118.5549553,2097.61390808824,34.275457,-118.5649033,2777.22128279352,34.2582985,-118.5787259,1965.11897739533,34.2772071,-118.5598302,2754.166667,2916.066667,3021.866667,574276.6667,606121.6667,642148.8889,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,3,107,137250,0,18,5941,1.75,2,2.591,1,24,1.591,1.278380922
111205,6399918.257,1915067.727,34.25350413,-118.535268,2865.69646383021,34.2734532,-118.5549553,1490.59391091982,34.2632485,-118.5241562,3760.0748329874,34.272659,-118.5016054,2052.62152738917,34.2350906,-118.5340957,2720.833333,2881,2996.733333,562033.3333,596505,631577.7778,0,3,8,0,1,0,0,0,0,2,0,0,0,0,2,0,2,110,70800,0,6,3548,0.5,5,1.591,37.25,21,5.686,0.447477651
111206,6400178.07,1920177.061,34.26754752,-118.5344982,1993.43736947667,34.2734532,-118.5549553,1065.02700960811,34.2632485,-118.5241562,3078.960285465,34.272659,-118.5016054,2566.44705239464,34.2772071,-118.5598302,2779.520833,2946.875,3061.055556,582062.5,615793.75,651769.4444,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,119427,0,2,4551,0.5,19,0,2.25,7,4.182,1.012557818
111301,6405824.22,1917811.725,34.26112903,-118.5157706,3857.09549134152,34.2734532,-118.5549553,806.76489581041,34.2632485,-118.5241562,1829.10275954067,34.272659,-118.5016054,1706.57406073511,34.2642841,-118.4976183,2658.583333,2813.583333,2919.740741,540251.3889,573200,607824.0741,0,7,17,0,0,1,1,1,1,0,2,2,2,2,11,0,11,286,71136,0,16,7571,0,34,10.532,1,37,5.884,0.772655653
111302,6406695.615,1915195.059,34.25395112,-118.5128425,4441.17774392029,34.2734532,-118.5549553,1085.58422358226,34.256727,-118.501532,2325.04073001838,34.272659,-118.5016054,1812.48312081239,34.2642841,-118.4976183,2565.066667,2712.183333,2816.111111,511371.6667,545026.6667,580171.1111,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,84833,0,8,4918,0,2,0,0.5,35,12.532,0.599488574
111400,6411736.988,1916574.685,34.25781163,-118.496182,5680.49604027091,34.2734532,-118.5549553,506.832445885528,34.256727,-118.501532,1726.47074272455,34.272659,-118.5016054,732.529743677666,34.2642841,-118.4976183,2565.066667,2712.183333,2816.111111,511371.6667,545026.6667,580171.1111,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,2,170,60714,0,9,8037,0.5,1,2,0.5,51,18.304,0.699568964
113101,6384339.279,1919184.339,34.26457691,-118.5869014,3100.5366293648,34.2734532,-118.5549553,1298.89716085252,34.257247,-118.5978859,1026.75964237234,34.2582985,-118.5787259,986.798318102101,34.2569954,-118.5924594,2798.944444,2962.333333,3052.740741,580341.6667,609941.6667,646607.4074,0,0,9,0,0,0,1,0,0,0,0,2,0,0,3,0,3,163,111250,0,8,3525,1.75,1,3.095,10,24,14.16,0.874443908
113102,6389872.672,1919416.795,34.26530306,-118.5685922,1548.20954310507,34.2734532,-118.5549553,1180.17381523405,34.275457,-118.5649033,1215.41547796233,34.2582985,-118.5787259,1551.03896272377,34.2772071,-118.5598302,2798.944444,2962.333333,3052.740741,580341.6667,609941.6667,646607.4074,0,0,1,0,0,0,7,0,0,0,0,15,0,0,15,0,15,80,121900,0,8,2821,1.75,10,14.664,3,0,10.187,1.418358134
113211,6375773.739,1919781.749,34.26607774,-118.6152622,5608.29224051849,34.2734532,-118.5549553,1876.72447277213,34.257247,-118.5978859,3471.17736811254,34.2582985,-118.5787259,2328.83918487447,34.2569954,-118.5924594,2642.333333,2796.291667,2861.111111,535729.1667,566295.8333,601244.4444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,112014,0,0,3810,1,14,0,5,22,13.368,2.811572743
113212,6379638.621,1917796.472,34.26068689,-118.6024313,4593.03266241698,34.2734532,-118.5549553,567.03316345711,34.257247,-118.5978859,2197.16509532404,34.2582985,-118.5787259,1005.29842641524,34.2569954,-118.5924594,2757.1875,2921.6875,3003.833333,567337.5,598745.8333,634661.1111,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,77500,0,2,3150,5,2,0,7.75,57,30.623,0.386001413
113213,6378183.864,1915150.245,34.25339148,-118.6071928,5299.44171567175,34.2734532,-118.5549553,957.862778927186,34.257247,-118.5978859,2675.57013656035,34.2582985,-118.5787259,1413.73668634339,34.2569954,-118.5924594,2634.194444,2788.722222,2859.148148,528233.3333,560305.5556,597518.5185,0,0,4,0,2,1,4,0,0,3,2,8,0,0,13,0,13,149,90230,0,10,4490,0,20,13.368,28,136,240.894,0.50222159
113231,6364990.17,1905502.03,34.22665311,-118.6506464,8169.07177915062,34.1682042,-118.5969982,4377.40201172402,34.202,-118.6136,4463.59175461079,34.1922146,-118.6258129,4580.16072631608,34.1862321,-118.6413591,2569.638889,2740.861111,2815.074074,502088.8889,537436.1111,567459.2593,0,0,3,0,2,0,4,0,0,3,0,8,0,0,12,0,12,36,110917,0,0,2154,0,0,11.56,0,0,0,1.598380173
113232,6376505.35,1905128.672,34.22582601,-118.6125453,6572.21726710695,34.1682042,-118.5969982,2654.07575751265,34.202,-118.6136,3935.9210292668,34.1922146,-118.6258129,3416.22026702926,34.2013572,-118.5901475,2620.416667,2788.4,2881.844444,520400,557926.6667,588160,0,0,2,0,0,0,3,0,0,0,0,6,0,0,6,0,6,131,119375,0,8,3891,0,0,6.285,13,106,13.585,0.797555418
113233,6379931.116,1905521.442,34.22696211,-118.6012203,6552.44231004489,34.1682042,-118.5969982,3003.37474806458,34.202,-118.6136,4056.29854171926,34.2582985,-118.5787259,3027.10015402801,34.2013572,-118.5901475,2559.05,2718.333333,2795.911111,493748.3333,529721.6667,563384.4444,0,2,10,0,0,0,0,0,2,0,0,0,0,4,5,0,5,275,42383,0,8,7298,5,27,4.851,27,32,20.304,0.441641888
113234,6382150.679,1905220.942,34.22617265,-118.5938718,6365.91172436511,34.2734532,-118.5549553,3246.38315837402,34.202,-118.6136,3838.23997963827,34.2582985,-118.5787259,2783.63659716549,34.2013572,-118.5901475,2559.05,2718.333333,2795.911111,493748.3333,529721.6667,563384.4444,0,1,6,0,0,1,3,0,0,0,2,6,0,0,8,0,8,136,50233,0,7,4925,21,21,8.093,44,82,67.782,0.394924895
113235,6364710.679,1909719.162,34.23823603,-118.6516614,9279.21459455191,34.1682042,-118.5969982,5342.82228483166,34.202,-118.6136,5648.693224099,34.1922146,-118.6258129,5834.20212349769,34.2569954,-118.5924594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113237,6376496.813,1911806.965,34.24417662,-118.6127082,6233.4470304818,34.2734532,-118.5549553,1994.27507306881,34.257247,-118.5978859,3499.78960274842,34.2582985,-118.5787259,2346.86058200462,34.2569954,-118.5924594,2513.291667,2651.479167,2721.111111,481233.3333,513514.5833,546469.4444,0,0,8,0,2,2,15,5,0,3,4,31,9,0,47,180,227,153,94167,0,17,3786,17,98,226.734,0,20,13.368,1.832776735
113301,6392926.379,1911662.528,34.24404271,-118.5583429,3288.76317403094,34.2734532,-118.5549553,3548.73043826346,34.275457,-118.5649033,2456.82776021457,34.2582985,-118.5787259,2443.81439474759,34.2350906,-118.5340957,2674.233333,2826.05,2929.133333,534381.6667,569443.3333,607748.8889,0,0,33,0,3,1,3,0,1,5,2,6,0,2,15,0,15,597,96300,0,21,2189,1,15,14.791,1,0,0,0.876230792
113303,6386742.734,1911618.879,34.24382666,-118.5788026,3961.17920071974,34.2734532,-118.5549553,2305.47831302966,34.257247,-118.5978859,1611.01331841985,34.2582985,-118.5787259,1930.8278214575,34.2569954,-118.5924594,2632.875,2783.347222,2862.925926,520470.8333,552741.6667,587005.5556,0,0,12,0,2,3,20,0,0,3,5,42,0,0,51,11,62,237,93281,0,21,4094,37,29,61.502,24,34,59.456,1.575501316
113321,6383000.434,1915187.672,34.25357322,-118.5912547,4006.27564063768,34.2734532,-118.5549553,734.516738820452,34.257247,-118.5978859,1267.10510023243,34.2582985,-118.5787259,396.753572918353,34.2569954,-118.5924594,2699.433333,2856.45,2938.888889,543716.6667,576591.6667,612624.4444,0,1,16,1,1,0,6,0,0,2,0,13,0,0,14,0,14,189,53328,0,7,5946,5,22,14.16,43.75,52,77.965,0.404739355
113322,6388777.215,1915192.671,34.25367882,-118.5721382,2710.10311591477,34.2734532,-118.5549553,2402.10340961702,34.257247,-118.5978859,794.892803139241,34.2582985,-118.5787259,1905.85031671386,34.2569954,-118.5924594,2725.2,2878.166667,2984.022222,556740,589663.3333,629057.7778,0,0,2,0,0,1,4,0,0,0,2,8,0,0,10,0,10,132,96410,0,10,4005,3,0,10.187,38.75,39,76.166,0.689718537
113401,6391577.242,1905550.511,34.22722727,-118.5626938,5194.87919352129,34.2734532,-118.5549553,4653.54769296125,34.257247,-118.5978859,3760.33585949642,34.2582985,-118.5787259,2773.7984087896,34.2350906,-118.5340957,2509.016667,2645.5,2738.177778,478300,513328.3333,550313.3333,0,0,18,2,0,0,2,0,0,0,0,4,0,0,9,0,9,380,77250,77,14,5770,10,13,9.19,30,11,16.898,0.946578086
113421,6385466.267,1907752.334,34.2331818,-118.582952,5170.41059915241,34.2734532,-118.5549553,3010.83862430002,34.257247,-118.5978859,2822.89340586448,34.2582985,-118.5787259,2791.55508185138,34.2569954,-118.5924594,2511.5,2651.958333,2721.722222,478252.7778,511452.7778,545511.1111,0,0,11,0,1,0,16,0,0,2,0,34,0,0,35,0,35,204,45500,0,18,6551,16,12,35.109,62,68,69.595,0.851405821
113422,6386218.235,1904555.171,34.22440851,-118.5804032,5940.60600118343,34.2734532,-118.5549553,3944.79679303893,34.202,-118.6136,3775.77273409143,34.2582985,-118.5787259,2718.3291910886,34.2013572,-118.5901475,2483.25,2623.783333,2693.044444,465276.6667,500256.6667,533880,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,66731,0,7,6445,4,18,0,59,58,76.999,0.590583387
115101,6407155.873,1909911.472,34.23943913,-118.5112305,5524.67199129108,34.2734532,-118.5549553,2121.33169879931,34.256727,-118.501532,3802.58115273383,34.272659,-118.5016054,2159.23404129292,34.2350906,-118.5340957,2553.027778,2700.736111,2802.5,502756.9444,540563.8889,575331.4815,0,1,3,0,0,0,0,0,0,0,0,0,0,0,5,0,5,177,128618,0,21,4936,4,5,5,47,0,12.361,1.498875547
115103,6402258.217,1911533.461,34.24382655,-118.5274632,4156.32418314631,34.2734532,-118.5549553,2183.34874203168,34.2632485,-118.5241562,3995.20619463738,34.272659,-118.5016054,1148.15996095729,34.2350906,-118.5340957,2575.183333,2723.333333,2827.288889,511371.6667,546958.3333,581784.4444,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,66504.5037,0,9,2803,33,0,0,37.5,124,144.721,0.587473097
115104,6403702.05,1909220.224,34.23749089,-118.5226461,4986.35473545453,34.2734532,-118.5549553,2870.68890096696,34.2632485,-118.5241562,4367.41710837933,34.272659,-118.5016054,1087.06306242515,34.2350906,-118.5340957,2540.983333,2683.883333,2789.333333,495925,534623.3333,572411.1111,0,0,0,0,4,1,2,0,0,6,2,4,0,0,12,0,12,88,80699,0,10,4734,0,0,12.361,79,119,131.769,0.393863625
115201,6399405.691,1911761.43,34.24441148,-118.5369058,3634.48617333565,34.2734532,-118.5549553,2402.76659665891,34.2632485,-118.5241562,4146.9491121037,34.2582985,-118.5787259,1069.33665829369,34.2350906,-118.5340957,2642.875,2791.291667,2897.518519,525637.5,561094.4444,598259.2593,0,6,18,0,0,0,1,0,0,0,0,2,0,0,3,0,3,161,62717,0,11,6702,2,0,3.095,65.5,119,136.626,0.529885666
115202,6399122.303,1907914.889,34.23383767,-118.5377754,4684.7302748506,34.2734532,-118.5549553,3505.64926941656,34.2632485,-118.5241562,4649.12077459351,34.2582985,-118.5787259,366.249477809564,34.2350906,-118.5340957,2528.888889,2669.152778,2770.962963,488143.0556,526848.6111,564422.2222,0,8,32,0,1,0,6,5,0,2,0,13,9,0,26,97,123,243,64875,0,15,5133,31,114,122.674,97,37,44.828,0.67228818
115301,6395905.529,1911144.238,34.24266361,-118.5484761,3478.93666501555,34.2734532,-118.5549553,3202.87477840125,34.2632485,-118.5241562,3282.79530696937,34.2582985,-118.5787259,1569.09652625916,34.2350906,-118.5340957,2674.233333,2826.05,2929.133333,534381.6667,569443.3333,607748.8889,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,85813,0,11,4156,1,0,0,34,129,140.56,0.633631265
115302,6395426.98,1905105.506,34.22606302,-118.5499502,5295.51554714441,34.2734532,-118.5549553,4342.66263099902,34.2069316,-118.5088367,4459.71878907816,34.2582985,-118.5787259,1771.77088694534,34.2350906,-118.5340957,2561.25,2702.416667,2801.944444,496814.5833,533287.5,573163.8889,0,0,7,0,0,3,5,0,0,0,5,10,0,0,17,0,17,125,47857,0,5,4754,30,11,16.898,60.5,161,144.339,0.323457677
115401,6405950.942,1904592.975,34.22480788,-118.515127,6514.21317852834,34.1704195,-118.5412344,2072.51088624039,34.2069316,-118.5088367,5470.14354781607,34.272659,-118.5016054,2087.62765921155,34.2350906,-118.5340957,2540.983333,2683.883333,2789.333333,495925,534623.3333,572411.1111,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,148,65303,0,9,6130,9,0,1,21.5,31,29.257,0.735528704
115403,6400932.021,1904592.313,34.22473424,-118.5317299,5829.25600386468,34.2734532,-118.5549553,2892.84081723045,34.2069316,-118.5088367,5715.26384664603,34.2582985,-118.5787259,1173.24711495048,34.2350906,-118.5340957,2528.888889,2669.152778,2770.962963,488143.0556,526848.6111,564422.2222,0,0,11,0,0,0,4,0,0,0,0,8,0,0,10,0,10,74,43160,0,6,3430,15.5,18,10.379,98.5,213,175.381,0.271696296
115404,6398033.502,1904814.004,34.2253009,-118.5413223,5505.12184627217,34.2734532,-118.5549553,3622.68545458551,34.2069316,-118.5088367,5033.94989445172,34.2582985,-118.5787259,1276.71821794019,34.2350906,-118.5340957,2537.45,2679.483333,2777.266667,489388.3333,528348.3333,567144.4444,0,0,9,0,0,0,1,0,0,0,0,2,0,0,2,0,2,183,60042,0,5,3081,15.5,8,2.095,119.5,223,196.046,0.368044346
117101,6421977.335,1909755.408,34.2392075,-118.462189,9347.95749645078,34.2734532,-118.5549553,4112.14891310912,34.256727,-118.501532,5198.02086236455,34.272659,-118.5016054,2364.38875581334,34.235118,-118.4873999,2400.928571,2540.392857,2642.730159,452477.381,489385.7143,522074.6032,0,0,1,0,1,0,1,4,3,2,0,2,7,6,16,0,16,90,79750,0,9,5312,1,16,16.274,172.4166667,146,202.434,0.300938707
117102,6422554.032,1912424.113,34.24654795,-118.4603214,9207.50111972194,34.2734532,-118.5549553,3957.62575884983,34.256727,-118.501532,4782.89472456833,34.272659,-118.5016054,2797.95976813762,34.235118,-118.4873999,2359.5,2497.857143,2601.603175,439879.7619,474983.3333,505860.3175,0,0,5,0,0,4,1,0,0,0,7,2,0,0,12,0,12,70,48380,0,6,2744,1,0,12.327,47,71,97.125,0.401030153
117201,6419595.451,1911027.39,34.24267235,-118.4700895,8526.97666333883,34.2734532,-118.5549553,3289.14831101481,34.256727,-118.501532,4421.66215321319,34.272659,-118.5016054,1801.37585656906,34.235118,-118.4873999,2400.928571,2540.392857,2642.730159,452477.381,489385.7143,522074.6032,0,0,3,0,0,0,0,3,1,0,0,0,5,2,7,0,7,287,42366,38,7,4644,8.5,0,7.034,115.5,130,148.095,0.304899029
117202,6416942.982,1911127.258,34.24291237,-118.4788675,7782.4599783472,34.2734532,-118.5549553,2591.1805501005,34.256727,-118.501532,3916.87311667031,34.272659,-118.5016054,1170.21671486083,34.235118,-118.4873999,2400.928571,2540.392857,2642.730159,452477.381,489385.7143,522074.6032,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,0,5,102,92500,0,15,2528,8.5,3,5,39,136,64.512,0.70101598
117301,6413682.62,1910868.677,34.24215867,-118.4896512,6945.31455959008,34.2734532,-118.5549553,1955.80668683714,34.256727,-118.501532,3568.98590044051,34.272659,-118.5016054,810.685087675294,34.235118,-118.4873999,2491.47619,2637.238095,2736.809524,484064.2857,519696.4286,553226.9841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,95049,0,10,3948,3,30,0,36,73,59.322,0.514209888
117302,6410927.82,1909420.824,34.23814299,-118.4987424,6496.24348361871,34.2734532,-118.5549553,2084.62716585092,34.256727,-118.501532,3851.32406760215,34.272659,-118.5016054,1096.82332255705,34.235118,-118.4873999,2471.180556,2612.611111,2714.888889,475255.5556,511268.0556,547109.2593,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,84485,0,17,5013,14,0,0,20,57,54.22,0.792150504
